Id,predicted
3347,4.52E-06
3348,1.77E-06
3349,1.30E-08
3350,2.98E-11
3351,1.10E-09
3352,5.89E-08
3353,5.93E-08
3354,1.74E-09
3355,1.06E-10
3356,2.24E-07
3357,2.00E-08
3358,5.23E-10
3359,1.38E-07
3360,1.99E-08
3361,6.65E-07
3362,8.20E-08
3363,1.76E-06
3364,7.83E-10
3365,2.94E-13
3366,2.43E-07
3367,3.07E-10
3368,2.60E-05
3369,3.93E-07
3370,3.61E-06
3371,1.15E-09
3372,9.65E-10
3373,1.82E-07
3374,7.65E-08
3375,1.07E-10
3376,1.24E-06
3377,4.01E-08
3378,4.30E-07
3379,9.35E-07
3380,5.78E-08
3381,8.41E-06
3382,6.79E-08
3383,5.80E-09
3384,3.89E-08
3385,1.72E-06
3386,6.51E-08
3387,1.75E-09
3388,3.13E-09
3389,2.76E-10
3390,1.04E-09
3391,5.78E-06
3392,9.44E-08
3393,1.84E-09
3394,2.49E-07
3395,8.70E-11
3396,1.90E-08
3397,8.71E-11
3398,1.31E-09
3399,6.06E-12
3400,7.95E-09
3401,2.06E-08
3402,2.10E-08
3403,2.20E-09
3404,1.85E-09
3405,9.66E-11
3406,2.64E-09
3407,3.19E-11
3408,2.17E-10
3409,2.60E-10
3410,6.93E-09
3411,2.45E-12
3412,2.60E-07
3413,2.30E-05
3414,1.63E-07
3415,7.13E-10
3416,2.40E-09
3417,3.85E-10
3418,1.45E-09
3419,1.47E-07
3420,2.97E-08
3421,0.002548619
3422,8.77E-06
3423,7.39E-09
3424,1.59E-07
3425,6.92E-06
3426,1.95E-08
3427,1.81E-06
3428,1.60E-09
3429,8.06E-10
3430,2.58E-07
3431,3.37E-09
3432,3.41E-09
3433,1.11E-07
3434,5.07E-05
3435,1.43E-10
3436,6.74E-07
3437,6.33E-06
3438,6.50E-07
3439,1.93E-07
3440,9.60E-09
3441,2.56E-07
3442,5.39E-09
3443,6.78E-12
3444,6.32E-08
3445,3.35E-08
3446,2.62E-06
3447,6.44E-09
3448,1.48E-07
3449,2.46E-11
3450,5.16E-09
3451,8.32E-09
3452,3.55E-10
3453,4.86E-05
3454,2.06E-09
3455,8.69E-09
3456,5.73E-10
3457,7.55E-07
3458,1.44E-07
3459,1.02E-11
3460,1.43E-11
3461,8.32E-10
3462,1.89E-05
3463,3.01E-07
3464,9.31E-10
3465,1.76E-07
3466,5.73E-09
3467,0.000409644
3468,1.48E-09
3469,1.45E-07
3470,7.59E-09
3471,3.56E-06
3472,8.27E-09
3473,3.68E-06
3474,7.86E-09
3475,4.71E-08
3476,1.07E-07
3477,1.86E-09
3478,6.11E-05
3479,8.00E-07
3480,7.43E-09
3481,6.51E-08
3482,2.65E-09
3483,2.18E-05
3484,2.03E-10
3485,7.13E-08
3486,1.18E-08
3487,4.14E-07
3488,1.17E-08
3489,1.15E-06
3490,5.99E-07
3491,6.24E-08
3492,6.88E-08
3493,5.27E-08
3494,1.67E-05
3495,3.37E-07
3496,6.42E-05
3497,9.41E-12
3498,7.58E-07
3499,2.72E-12
3500,6.93E-08
3501,4.98E-06
3502,6.74E-10
3503,8.23E-08
3504,2.82E-09
3505,9.17E-09
3506,4.27E-07
3507,7.09E-05
3508,2.34E-07
3509,1.70E-05
3510,1.91E-08
3511,1.13E-08
3512,7.48E-08
3513,9.95E-07
3514,1.83E-09
3515,0.000145398
3516,6.55E-09
3517,9.94E-08
3518,1.23E-06
3519,2.84E-08
3520,4.97E-09
3521,1.58E-11
3522,4.22E-10
3523,1.75E-05
3524,1.54E-12
3525,1.79E-08
3526,3.30E-08
3527,3.49E-09
3528,6.86E-07
3529,2.78E-07
3530,2.67E-05
3531,1.48E-06
3532,1.20E-08
3533,2.25E-06
3534,2.95E-08
3535,1.90E-06
3536,6.13E-09
3537,1.13E-06
3538,3.22E-08
3539,3.05E-06
3540,3.95E-07
3541,0.001751208
3542,1.47E-07
3543,4.53E-05
3544,1.96E-06
3545,1.94E-07
3546,6.38E-05
3547,1.08E-10
3548,2.75E-08
3549,1.92E-08
3550,8.99E-08
3551,2.14E-07
3552,1.11E-09
3553,6.89E-09
3554,3.86E-07
3555,0.000298326
3556,2.23E-08
3557,9.10E-09
3558,8.77E-09
3559,1.67E-09
3560,7.89E-08
3561,1.65E-08
3562,1.38E-09
3563,5.58E-09
3564,4.05E-05
3565,6.98E-09
3566,9.33E-08
3567,9.05E-07
3568,4.26E-09
3569,2.21E-09
3570,1.73E-10
3571,1.53E-07
3572,3.90E-09
3573,9.96E-07
3574,5.55E-08
3575,3.60E-08
3576,6.24E-07
3577,5.67E-08
3578,2.08E-09
3579,7.06E-10
3580,6.14E-06
3581,9.81E-09
3582,1.38E-09
3583,8.58E-16
3584,1.06E-06
3585,1.46E-07
3586,3.46E-08
3587,6.60E-07
3588,2.52E-06
3589,6.72E-10
3590,3.52E-08
3591,1.73E-07
3592,2.03E-08
3593,1.89E-10
3594,1.38E-08
3595,3.88E-10
3596,8.98E-10
3597,2.91E-08
3598,6.16E-07
3599,7.31E-09
3600,3.92E-11
3601,2.11E-10
3602,2.88E-08
3603,9.88E-08
3604,1.09E-10
3605,4.80E-08
3606,4.12E-06
3607,6.35E-09
3608,9.01E-09
3609,1.33E-06
3610,2.03E-08
3611,1.08E-07
3612,3.00E-07
3613,4.62E-09
3614,1.47E-07
3615,7.29E-08
3616,1.61E-11
3617,1.51E-09
3618,2.15E-07
3619,5.62E-08
3620,2.77E-10
3621,3.15E-10
3622,1.78E-05
3623,1.30E-08
3624,6.62E-07
3625,1.27E-10
3626,1.03E-08
3627,2.90E-06
3628,2.85E-08
3629,6.63E-08
3630,4.75E-09
3631,1.87E-09
3632,1.05E-08
3633,1.32E-08
3634,4.87E-10
3635,1.96E-09
3636,2.15E-10
3637,3.28E-09
3638,1.07E-06
3639,5.20E-09
3640,7.58E-09
3641,7.98E-07
3642,4.82E-11
3643,4.02E-05
3644,9.30E-07
3645,9.69E-08
3646,2.55E-11
3647,5.66E-09
3648,1.12E-07
3649,7.27E-09
3650,5.82E-07
3651,4.98E-12
3652,1.26E-10
3653,2.28E-08
3654,1.25E-09
3655,1.94E-08
3656,1.82E-07
3657,5.10E-13
3658,9.09E-08
3659,1.47E-06
3660,2.91E-11
3661,2.61E-07
3662,9.43E-05
3663,2.73E-08
3664,1.94E-08
3665,1.47E-05
3666,3.21E-07
3667,4.91E-08
3668,1.91E-10
3669,3.02E-10
3670,1.17E-07
3671,3.25E-09
3672,3.03E-10
3673,2.02E-08
3674,2.49E-07
3675,4.00E-08
3676,2.50E-06
3677,1.32E-07
3678,2.72E-08
3679,6.55E-08
3680,7.90E-10
3681,4.98E-06
3682,3.49E-09
3683,5.45E-08
3684,0.000340108
3685,4.36E-09
3686,1.22E-05
3687,7.37E-08
3688,2.66E-06
3689,4.38E-09
3690,1.56E-08
3691,7.60E-09
3692,2.90E-06
3693,3.55E-09
3694,8.46E-08
3695,4.16E-09
3696,2.14E-06
3697,1.23E-08
3698,1.32E-05
3699,3.34E-09
3700,2.57E-07
3701,1.04E-05
3702,0.000749452
3703,1.78E-06
3704,4.39E-11
3705,3.56E-06
3706,4.02E-07
3707,2.48E-06
3708,4.31E-09
3709,1.34E-08
3710,7.20E-07
3711,3.67E-06
3712,1.24E-05
3713,3.30E-07
3714,7.89E-09
3715,4.26E-08
3716,1.43E-08
3717,1.89E-09
3718,1.35E-07
3719,1.09E-06
3720,1.29E-06
3721,1.06E-10
3722,3.85E-09
3723,1.24E-06
3724,2.13E-07
3725,1.64E-06
3726,7.26E-09
3727,1.20E-08
3728,6.79E-09
3729,3.06E-08
3730,0.000102598
3731,1.79E-06
3732,1.16E-06
3733,2.18E-07
3734,2.21E-05
3735,1.06E-07
3736,6.53E-06
3737,2.51E-07
3738,6.89E-08
3739,5.82E-08
3740,4.99E-09
3741,3.84E-07
3742,6.39E-07
3743,1.26E-05
3744,7.80E-06
3745,2.86E-08
3746,5.91E-09
3747,9.31E-09
3748,2.58E-09
3749,1.95E-09
3750,5.29E-08
3751,2.01E-06
3752,1.79E-06
3753,9.55E-06
3754,7.22E-08
3755,9.35E-12
3756,3.62E-09
3757,2.23E-08
3758,1.57E-07
3759,0.000264967
3760,2.57E-06
3761,2.77E-08
3762,1.40E-10
3763,7.59E-10
3764,1.00E-09
3765,4.10E-11
3766,6.22E-10
3767,4.25E-11
3768,3.93E-07
3769,2.26E-09
3770,2.63E-07
3771,1.99E-11
3772,5.21E-12
3773,0.00019552
3774,1.02E-09
3775,6.98E-11
3776,3.21E-08
3777,4.04E-06
3778,1.30E-09
3779,1.48E-09
3780,1.12E-07
3781,8.67E-07
3782,5.79E-10
3783,5.71E-09
3784,1.32E-09
3785,3.61E-08
3786,1.41E-06
3787,1.01E-07
3788,1.91E-06
3789,7.29E-10
3790,3.14E-07
3791,7.24E-10
3792,4.47E-07
3793,1.85E-10
3794,2.85E-09
3795,1.49E-08
3796,1.07E-10
3797,1.28E-05
3798,6.79E-06
3799,4.33E-12
3800,1.37E-09
3801,1.51E-05
3802,8.46E-09
3803,1.49E-08
3804,4.52E-08
3805,4.74E-05
3806,3.24E-09
3807,2.43E-09
3808,1.00E-07
3809,3.04E-06
3810,2.04E-07
3811,2.23E-09
3812,4.54E-11
3813,1.75E-08
3814,4.44E-10
3815,6.60E-05
3816,1.39E-08
3817,0.000126404
3818,1.79E-09
3819,1.18E-09
3820,1.11E-08
3821,1.95E-09
3822,9.10E-06
3823,7.24E-10
3824,5.47E-05
3825,3.15E-08
3826,1.82E-11
3827,8.02E-10
3828,1.66E-09
3829,6.58E-10
3830,8.48E-08
3831,4.36E-06
3832,1.55E-10
3833,1.63E-09
3834,1.13E-06
3835,2.23E-08
3836,4.90E-08
3837,1.61E-05
3838,2.75E-08
3839,4.01E-07
3840,3.38E-09
3841,1.68E-06
3842,2.13E-06
3843,1.30E-06
3844,8.07E-09
3845,1.51E-09
3846,1.47E-07
3847,5.82E-10
3848,2.26E-07
3849,5.40E-11
3850,2.67E-08
3851,2.52E-06
3852,4.61E-12
3853,3.39E-07
3854,3.00E-07
3855,1.16E-11
3856,1.03E-06
3857,8.01E-09
3858,1.90E-07
3859,5.97E-07
3860,1.47E-08
3861,3.40E-12
3862,1.89E-06
3863,8.36E-09
3864,1.24E-09
3865,1.01E-07
3866,8.35E-07
3867,2.05E-06
3868,2.89E-08
3869,1.92E-09
3870,2.62E-09
3871,1.47E-07
3872,8.73E-10
3873,2.67E-08
3874,1.05E-08
3875,2.58E-05
3876,3.48E-10
3877,4.87E-08
3878,2.79E-09
3879,1.50E-05
3880,2.96E-07
3881,2.30E-07
3882,5.03E-08
3883,2.59E-07
3884,1.83E-08
3885,1.52E-08
3886,7.84E-08
3887,1.35E-06
3888,3.01E-08
3889,1.99E-10
3890,1.80E-07
3891,3.38E-09
3892,6.93E-05
3893,7.08E-11
3894,5.76E-08
3895,2.65E-07
3896,4.31E-06
3897,2.94E-05
3898,4.55E-07
3899,2.67E-09
3900,4.32E-09
3901,6.21E-09
3902,2.74E-06
3903,4.01E-09
3904,3.73E-06
3905,1.29E-07
3906,5.76E-08
3907,1.57E-08
3908,3.22E-09
3909,9.52E-08
3910,7.34E-07
3911,7.72E-10
3912,1.34E-06
3913,1.31E-09
3914,6.02E-09
3915,1.89E-11
3916,1.54E-07
3917,2.65E-06
3918,3.11E-14
3919,7.27E-07
3920,2.55E-06
3921,2.96E-10
3922,8.95E-08
3923,4.28E-08
3924,8.99E-13
3925,4.53E-07
3926,4.70E-07
3927,1.98E-07
3928,5.76E-06
3929,9.21E-06
3930,9.59E-08
3931,3.73E-11
3932,1.36E-09
3933,2.73E-07
3934,8.04E-08
3935,2.90E-08
3936,1.02E-08
3937,3.19E-09
3938,4.58E-10
3939,2.61E-09
3940,1.30E-09
3941,2.70E-07
3942,6.93E-09
3943,1.86E-06
3944,2.11E-09
3945,5.65E-09
3946,3.24E-08
3947,7.86E-09
3948,5.47E-09
3949,1.54E-09
3950,1.60E-07
3951,2.19E-09
3952,9.06E-06
3953,3.17E-09
3954,2.83E-08
3955,1.69E-05
3956,3.69E-09
3957,5.56E-11
3958,6.43E-12
3959,6.95E-06
3960,1.14E-10
3961,8.01E-07
3962,8.50E-10
3963,4.08E-11
3964,2.46E-06
3965,7.91E-09
3966,1.26E-06
3967,2.80E-09
3968,4.19E-09
3969,5.37E-08
3970,2.03E-07
3971,9.92E-08
3972,1.45E-07
3973,5.96E-07
3974,0.047065278
3975,5.07E-10
3976,1.10E-08
3977,4.55E-06
3978,7.49E-08
3979,1.51E-09
3980,5.08E-09
3981,2.95E-09
3982,5.39E-09
3983,9.49E-08
3984,6.43E-06
3985,5.07E-08
3986,2.44E-08
3987,1.27E-06
3988,2.48E-08
3989,1.37E-09
3990,1.79E-08
3991,3.64E-09
3992,5.48E-08
3993,2.62E-08
3994,2.13E-10
3995,9.60E-10
3996,1.21E-06
3997,5.30E-05
3998,1.23E-10
3999,5.62E-09
4000,1.10E-06
4001,1.88E-09
4002,3.22E-08
4003,1.37E-09
4004,3.43E-08
4005,2.44E-08
4006,4.78E-06
4007,6.82E-09
4008,3.02E-06
4009,3.32E-08
4010,5.15E-06
4011,1.17E-06
4012,1.02E-07
4013,9.59E-10
4014,2.41E-05
4015,1.45E-07
4016,7.85E-08
4017,2.88E-08
4018,4.04E-05
4019,2.67E-11
4020,2.84E-12
4021,2.93E-08
4022,3.45E-09
4023,3.36E-10
4024,1.78E-09
4025,1.05E-07
4026,2.59E-09
4027,5.30E-07
4028,1.65E-06
4029,7.25E-11
4030,1.83E-09
4031,3.96E-11
4032,5.07E-11
4033,8.03E-09
4034,0.014742695
4035,4.07E-08
4036,1.97E-09
4037,1.36E-07
4038,1.15E-12
4039,1.77E-08
4040,1.03E-08
4041,2.02E-07
4042,3.07E-08
4043,8.77E-10
4044,2.40E-08
4045,1.30E-09
4046,3.23E-10
4047,8.00E-08
4048,1.06E-08
4049,7.58E-08
4050,3.78E-07
4051,1.34E-11
4052,6.21E-08
4053,4.59E-08
4054,1.40E-07
4055,3.37E-11
4056,2.25E-10
4057,7.71E-10
4058,9.95E-07
4059,4.90E-06
4060,2.34E-10
4061,1.10E-08
4062,8.30E-09
4063,3.63E-08
4064,3.00E-06
4065,4.40E-11
4066,6.96E-10
4067,3.71E-09
4068,1.04E-09
4069,1.12E-08
4070,4.63E-07
4071,9.61E-10
4072,5.71E-07
4073,2.05E-10
4074,2.04E-07
4075,1.16E-07
4076,3.58E-07
4077,1.53E-07
4078,3.74E-12
4079,0.000771103
4080,2.73E-08
4081,0.000811459
4082,9.03E-09
4083,5.48E-08
4084,7.56E-08
4085,1.80E-09
4086,1.48E-07
4087,2.11E-08
4088,1.92E-12
4089,8.91E-10
4090,1.23E-09
4091,1.09E-08
4092,8.83E-09
4093,5.12E-10
4094,4.96E-10
4095,4.13E-11
4096,5.74E-07
4097,3.30E-08
4098,1.74E-07
4099,7.64E-11
4100,1.80E-09
4101,3.95E-09
4102,3.75E-08
4103,1.47E-10
4104,8.45E-07
4105,1.42E-09
4106,5.44E-09
4107,1.98E-09
4108,6.48E-10
4109,9.17E-14
4110,3.21E-13
4111,2.57E-09
4112,1.95E-07
4113,8.74E-08
4114,1.95E-08
4115,3.93E-10
4116,3.10E-09
4117,3.27E-09
4118,9.48E-08
4119,6.88E-12
4120,2.22E-08
4121,2.69E-09
4122,1.26E-07
4123,8.80E-06
4124,4.54E-10
4125,8.89E-12
4126,5.30E-08
4127,3.65E-12
4128,2.05E-10
4129,6.38E-06
4130,1.38E-06
4131,7.01E-05
4132,2.47E-07
4133,3.81E-09
4134,1.79E-08
4135,3.41E-06
4136,1.52E-09
4137,2.69E-08
4138,5.49E-08
4139,5.18E-13
4140,3.86E-07
4141,5.77E-09
4142,4.38E-09
4143,1.88E-09
4144,1.27E-11
4145,1.45E-11
4146,6.07E-08
4147,4.35E-07
4148,7.18E-07
4149,1.16E-08
4150,1.06E-11
4151,8.54E-07
4152,8.94E-10
4153,8.48E-09
4154,1.90E-05
4155,4.31E-11
4156,1.67E-07
4157,1.10E-06
4158,3.28E-12
4159,5.60E-08
4160,3.63E-08
4161,1.13E-11
4162,5.51E-08
4163,6.19E-08
4164,7.28E-11
4165,1.23E-08
4166,8.96E-10
4167,1.43E-11
4168,5.01E-07
4169,2.74E-09
4170,2.20E-09
4171,4.76E-10
4172,1.55E-08
4173,9.54E-10
4174,1.32E-10
4175,0.00019968
4176,5.60E-10
4177,7.55E-09
4178,7.31E-12
4179,2.23E-10
4180,6.19E-09
4181,1.41E-08
4182,1.44E-08
4183,2.13E-10
4184,1.17E-10
4185,8.39E-09
4186,2.69E-09
4187,5.39E-11
4188,2.72E-11
4189,3.36E-10
4190,1.68E-09
4191,7.28E-07
4192,0.000143058
4193,4.74E-08
4194,1.27E-11
4195,7.98E-06
4196,1.38E-11
4197,1.53E-08
4198,0.000173437
4199,1.75E-10
4200,3.29E-10
4201,3.88E-10
4202,7.06E-09
4203,7.35E-07
4204,1.79E-08
4205,7.22E-11
4206,5.98E-09
4207,1.36E-10
4208,8.00E-10
4209,1.34E-12
4210,4.20E-08
4211,2.28E-09
4212,1.05E-09
4213,7.68E-13
4214,4.70E-10
4215,1.56E-11
4216,7.28E-10
4217,5.39E-08
4218,4.14E-09
4219,3.14E-10
4220,3.94E-10
4221,1.60E-10
4222,4.35E-08
4223,1.03E-09
4224,2.56E-09
4225,2.29E-08
4226,2.24E-12
4227,1.42E-11
4228,3.85E-10
4229,1.22E-11
4230,3.21E-09
4231,1.71E-09
4232,3.29E-12
4233,1.15E-09
4234,4.73E-07
4235,8.48E-10
4236,9.69E-08
4237,1.17E-10
4238,8.35E-09
4239,1.15E-13
4240,3.30E-07
4241,4.31E-07
4242,7.81E-05
4243,1.24E-09
4244,6.80E-09
4245,2.59E-09
4246,2.44E-06
4247,2.19E-08
4248,3.59E-12
4249,1.77E-09
4250,1.64E-13
4251,7.85E-10
4252,7.85E-09
4253,2.86E-09
4254,6.37E-09
4255,3.12E-06
4256,5.29E-12
4257,2.12E-10
4258,1.03E-06
4259,3.67E-10
4260,5.22E-08
4261,1.84E-12
4262,4.62E-11
4263,1.74E-09
4264,6.95E-06
4265,1.82E-08
4266,5.31E-11
4267,4.90E-08
4268,1.37E-11
4269,1.78E-10
4270,1.99E-06
4271,1.93E-08
4272,3.81E-07
4273,4.96E-10
4274,1.26E-09
4275,1.77E-10
4276,1.09E-08
4277,8.65E-10
4278,1.64E-10
4279,8.94E-10
4280,1.23E-06
4281,1.04E-09
4282,6.57E-08
4283,1.77E-10
4284,0.000170825
4285,5.12E-08
4286,3.36E-10
4287,8.04E-09
4288,4.90E-06
4289,0.000645592
4290,0.00181518
4291,1.36E-10
4292,7.70E-10
4293,2.23E-08
4294,1.47E-11
4295,1.83E-06
4296,1.27E-07
4297,2.22E-11
4298,8.91E-08
4299,2.73E-09
4300,1.35E-10
4301,1.60E-08
4302,3.62E-05
4303,2.03E-13
4304,1.20E-07
4305,5.99E-09
4306,4.37E-08
4307,2.52E-09
4308,2.20E-08
4309,3.07E-10
4310,1.69E-07
4311,1.52E-09
4312,5.44E-08
4313,6.71E-08
4314,2.99E-08
4315,4.77E-06
4316,1.38E-06
4317,4.74E-09
4318,1.16E-09
4319,4.02E-11
4320,3.91E-08
4321,4.47E-06
4322,2.47E-09
4323,7.03E-10
4324,1.38E-06
4325,1.37E-06
4326,4.37E-05
4327,2.14E-09
4328,8.97E-09
4329,7.55E-07
4330,1.94E-10
4331,3.16E-10
4332,2.82E-10
4333,2.72E-06
4334,3.83E-08
4335,3.66E-08
4336,1.10E-12
4337,0.000610073
4338,6.62E-10
4339,1.01E-06
4340,2.36E-08
4341,1.41E-09
4342,1.01E-07
4343,3.92E-09
4344,1.51E-07
4345,5.56E-11
4346,4.56E-07
4347,7.57E-11
4348,1.63E-09
4349,5.48E-10
4350,9.56E-12
4351,0.000976402
4352,1.97E-08
4353,9.48E-09
4354,6.36E-12
4355,2.56E-09
4356,1.23E-12
4357,4.30E-10
4358,1.47E-07
4359,9.28E-11
4360,9.40E-09
4361,1.30E-10
4362,2.39E-08
4363,4.72E-12
4364,6.31E-10
4365,1.49E-05
4366,2.08E-08
4367,8.38E-06
4368,9.39E-08
4369,5.48E-10
4370,4.30E-08
4371,7.48E-10
4372,4.21E-08
4373,2.30E-09
4374,1.81E-08
4375,5.30E-09
4376,4.61E-08
4377,2.28E-11
4378,1.57E-07
4379,1.54E-08
4380,8.51E-08
4381,9.35E-08
4382,4.77E-10
4383,2.57E-11
4384,1.12E-08
4385,3.66E-10
4386,2.80E-08
4387,3.32E-10
4388,6.18E-10
4389,7.57E-09
4390,2.70E-11
4391,1.41E-07
4392,1.38E-10
4393,4.78E-05
4394,5.73E-07
4395,1.20E-08
4396,2.24E-11
4397,9.01E-10
4398,7.61E-10
4399,9.63E-09
4400,4.41E-07
4401,8.85E-12
4402,6.42E-05
4403,2.89E-10
4404,1.00E-07
4405,6.13E-09
4406,2.10E-07
4407,1.70E-08
4408,1.36E-05
4409,2.32E-12
4410,4.79E-08
4411,9.62E-05
4412,8.01E-13
4413,1.16E-07
4414,5.82E-08
4415,6.88E-09
4416,1.90E-10
4417,1.45E-11
4418,4.27E-09
4419,1.28E-11
4420,1.36E-06
4421,1.66E-11
4422,4.22E-11
4423,5.35E-08
4424,1.23E-10
4425,2.58E-08
4426,1.16E-10
4427,4.58E-10
4428,1.60E-10
4429,1.99E-12
4430,6.32E-08
4431,6.36E-10
4432,8.80E-07
4433,8.10E-08
4434,1.36E-06
4435,9.03E-10
4436,8.07E-06
4437,2.49E-10
4438,1.04E-09
4439,1.07E-08
4440,2.94E-08
4441,4.41E-09
4442,1.49E-07
4443,1.87E-11
4444,1.08E-09
4445,5.64E-07
4446,1.75E-09
4447,1.41E-07
4448,6.39E-10
4449,1.32E-11
4450,0.000586434
4451,3.34E-10
4452,4.78E-10
4453,4.09E-09
4454,2.75E-06
4455,6.27E-08
4456,2.03E-08
4457,4.02E-08
4458,7.05E-11
4459,5.77E-09
4460,1.21E-08
4461,8.88E-08
4462,6.14E-09
4463,4.40E-08
4464,3.17E-08
4465,1.68E-11
4466,9.66E-10
4467,2.37E-07
4468,2.27E-07
4469,8.30E-10
4470,1.01E-07
4471,6.21E-09
4472,1.47E-07
4473,3.89E-09
4474,3.39E-08
4475,3.22E-10
4476,3.66E-08
4477,4.01E-05
4478,2.22E-06
4479,8.70E-07
4480,2.02E-06
4481,2.26E-09
4482,7.36E-07
4483,9.30E-07
4484,1.16E-05
4485,2.42E-08
4486,1.38E-09
4487,2.48E-07
4488,2.10E-09
4489,4.56E-07
4490,2.88E-08
4491,8.34E-06
4492,4.74E-10
4493,1.17E-08
4494,1.73E-08
4495,4.92E-07
4496,5.67E-10
4497,9.51E-10
4498,5.97E-09
4499,4.25E-11
4500,3.69E-08
4501,9.56E-10
4502,2.11E-07
4503,2.21E-09
4504,5.44E-07
4505,3.03E-07
4506,2.30E-09
4507,1.68E-07
4508,3.70E-07
4509,1.05E-08
4510,0.000552878
4511,2.50E-07
4512,1.92E-07
4513,1.93E-09
4514,6.89E-05
4515,1.88E-08
4516,3.59E-08
4517,4.96E-10
4518,2.62E-08
4519,4.49E-10
4520,8.47E-10
4521,9.72E-10
4522,3.16E-08
4523,9.21E-08
4524,7.85E-09
4525,4.61E-09
4526,6.79E-06
4527,3.69E-05
4528,4.06E-08
4529,4.96E-10
4530,3.75E-09
4531,3.06E-14
4532,1.81E-09
4533,2.16E-08
4534,3.83E-07
4535,3.81E-06
4536,3.82E-06
4537,2.54E-09
4538,4.54E-08
4539,1.91E-10
4540,2.74E-08
4541,8.49E-06
4542,1.98E-11
4543,7.45E-07
4544,1.12E-08
4545,6.27E-07
4546,4.78E-09
4547,3.14E-08
4548,1.06E-07
4549,1.88E-10
4550,5.00E-08
4551,7.85E-10
4552,2.95E-07
4553,8.72E-07
4554,7.31E-10
4555,4.63E-10
4556,1.20E-10
4557,3.44E-07
4558,7.29E-06
4559,8.47E-08
4560,8.82E-06
4561,2.79E-07
4562,4.32E-09
4563,1.18E-09
4564,7.45E-07
4565,1.71E-06
4566,2.49E-06
4567,4.86E-09
4568,3.41E-07
4569,7.89E-09
4570,2.08E-07
4571,4.42E-07
4572,3.69E-07
4573,1.42E-09
4574,2.26E-08
4575,1.24E-09
4576,3.14E-07
4577,4.43E-07
4578,4.13E-09
4579,1.56E-10
4580,8.19E-08
4581,2.95E-06
4582,5.82E-11
4583,2.66E-08
4584,3.70E-09
4585,4.58E-09
4586,8.10E-11
4587,1.86E-09
4588,2.07E-06
4589,2.23E-09
4590,3.79E-07
4591,1.14E-09
4592,1.14E-05
4593,1.10E-10
4594,1.93E-09
4595,4.49E-09
4596,2.28E-08
4597,1.01E-05
4598,5.56E-06
4599,2.07E-11
4600,8.55E-05
4601,8.07E-09
4602,1.07E-11
4603,3.59E-07
4604,9.82E-07
4605,7.34E-09
4606,6.88E-06
4607,8.43E-09
4608,6.13E-11
4609,1.53E-09
4610,9.26E-08
4611,5.48E-12
4612,3.75E-08
4613,5.02E-07
4614,7.02E-07
4615,4.80E-09
4616,3.88E-05
4617,7.47E-05
4618,3.41E-09
4619,4.31E-10
4620,5.20E-08
4621,2.69E-07
4622,1.32E-05
4623,1.28E-05
4624,8.59E-10
4625,3.14E-07
4626,1.33E-09
4627,7.82E-05
4628,2.19E-05
4629,6.42E-08
4630,3.06E-12
4631,4.50E-07
4632,2.67E-05
4633,0.005720337
4634,7.98E-07
4635,1.82E-06
4636,4.81E-09
4637,2.42E-06
4638,1.07E-10
4639,6.55E-12
4640,7.90E-11
4641,2.73E-08
4642,4.17E-06
4643,1.26E-05
4644,3.74E-07
4645,0.000180487
4646,1.76E-05
4647,4.29E-11
4648,0.000841949
4649,2.66E-09
4650,4.43E-08
4651,2.82E-09
4652,8.09E-09
4653,1.25E-07
4654,8.26E-07
4655,1.36E-07
4656,3.34E-07
4657,5.40E-09
4658,1.38E-06
4659,7.61E-10
4660,7.86E-09
4661,2.90E-07
4662,0.000114085
4663,6.26E-11
4664,4.43E-10
4665,7.40E-08
4666,5.48E-09
4667,1.99E-10
4668,3.45E-08
4669,8.16E-08
4670,2.01E-07
4671,8.21E-09
4672,1.39E-08
4673,3.97E-06
4674,1.37E-06
4675,6.46E-11
4676,1.94E-06
4677,0.004297483
4678,1.88E-08
4679,5.15E-10
4680,3.80E-06
4681,1.18E-09
4682,6.50E-08
4683,2.93E-11
4684,1.08E-09
4685,2.61E-07
4686,6.90E-06
4687,7.13E-07
4688,5.04E-09
4689,2.26E-08
4690,3.19E-09
4691,6.75E-12
4692,9.46E-07
4693,1.68E-10
4694,3.84E-10
4695,3.32E-10
4696,1.01E-10
4697,3.78E-09
4698,3.38E-06
4699,5.29E-11
4700,2.08E-09
4701,6.21E-09
4702,3.08E-09
4703,6.39E-11
4704,4.08E-08
4705,9.71E-08
4706,4.91E-05
4707,1.00E-08
4708,6.28E-07
4709,3.09E-10
4710,4.38E-09
4711,1.42E-07
4712,5.17E-08
4713,3.28E-09
4714,2.08E-08
4715,2.83E-08
4716,0.007966549
4717,3.53E-09
4718,2.30E-06
4719,3.23E-08
4720,2.05E-08
4721,2.30E-06
4722,3.14E-07
4723,2.16E-11
4724,4.51E-08
4725,1.65E-07
4726,1.48E-09
4727,1.86E-08
4728,1.92E-08
4729,1.50E-07
4730,7.75E-08
4731,1.00E-07
4732,9.31E-09
4733,6.39E-05
4734,2.10E-07
4735,2.47E-08
4736,1.05E-09
4737,6.57E-12
4738,3.48E-07
4739,2.15E-09
4740,1.77E-15
4741,5.49E-09
4742,1.40E-06
4743,2.29E-05
4744,3.34E-08
4745,1.58E-07
4746,2.00E-06
4747,8.66E-09
4748,3.85E-11
