Id,predicted
3217,0.006932478
3218,0.000604706
3219,3.37E-05
3220,0.003862805
3221,0.02564557
3222,0.000830383
3223,0.001619593
3224,0.003718105
3225,0.000390016
3226,0.002162916
3227,0.012938694
3228,0.00319499
3229,3.13E-05
3230,0.004977233
3231,0.001162981
3232,0.000150399
3233,0.000260449
3234,0.000300221
3235,0.005252486
3236,0.002284989
3237,0.000965498
3238,0.002885372
3239,9.54E-05
3240,0.000520078
3241,0.00338964
3242,0.039882465
3243,7.30E-05
3244,0.000545218
3245,0.022101123
3246,0.000213892
3247,0.000729963
3248,0.002428743
3249,0.001242222
3250,0.000608815
3251,0.115830011
3252,5.01E-05
3253,4.55E-05
3254,0.001446658
3255,6.49E-05
3256,0.000227478
3257,0.03816425
3258,0.002343144
3259,0.014065074
3260,0.000129037
3261,0.005443403
3262,0.013493739
3263,0.002590397
3264,0.000639361
3265,0.002348742
3266,0.000961613
3267,0.009370728
3268,0.00018573
3269,2.95E-05
3270,0.000662499
3271,0.000161679
3272,0.002603209
3273,0.000812154
3274,0.002403388
3275,0.002779537
3276,6.39E-05
3277,1.37E-05
3278,0.082374908
3279,0.000445244
3280,0.0042234
3281,0.001055541
3282,0.000117313
3283,0.000753205
3284,0.000389197
3285,0.001054364
3286,0.001031285
3287,8.07E-05
3288,6.26E-05
3289,0.000573282
3290,0.000202114
3291,0.000109436
3292,0.006711142
3293,0.000257835
3294,0.016812323
3295,0.000509482
3296,0.001959456
3297,0.000334547
3298,0.024855427
3299,8.40E-05
3300,0.000342006
3301,0.005209765
3302,8.32E-05
3303,0.000321912
3304,4.60E-05
3305,0.000566366
3306,0.001529725
3307,0.000417381
3308,0.004823036
3309,0.00029649
3310,0.001344224
3311,0.03130381
3312,0.001763742
3313,0.000317619
3314,0.002766869
3315,0.015222345
3316,8.10E-05
3317,0.004680503
3318,0.01102727
3319,9.78E-05
3320,0.000228485
3321,0.00029946
3322,0.00036223
3323,0.002396765
3324,4.80E-05
3325,0.016765569
3326,0.009430607
3327,0.000204202
3328,0.0013953
3329,0.001169712
3330,0.000232837
3331,5.58E-05
3332,0.007166674
3333,0.000375573
3334,0.00021596
3335,0.000978517
3336,0.000939961
3337,0.000146664
3338,0.001555996
3339,0.007911904
3340,0.018564342
3341,7.40E-05
3342,0.000501176
3343,0.000498067
3344,0.000909311
3345,0.003419844
3346,0.000384274
3347,0.012933375
3348,0.006772441
3349,0.000172207
3350,2.20E-05
3351,0.002499929
3352,0.0014825
3353,0.000996144
3354,0.000456267
3355,3.49E-05
3356,0.004426309
3357,0.000352661
3358,0.000230375
3359,0.001809769
3360,0.001696201
3361,0.002308859
3362,0.000973474
3363,0.009908925
3364,0.000387292
3365,8.22E-06
3366,0.002209135
3367,3.31E-05
3368,0.009275005
3369,0.011095013
3370,0.00493626
3371,8.52E-05
3372,0.000100387
3373,0.005781275
3374,0.002776939
3375,0.000101395
3376,0.000572979
3377,0.000597641
3378,0.005274467
3379,0.007335157
3380,0.0022359
3381,0.007233013
3382,0.000339721
3383,0.000237007
3384,0.00107873
3385,0.001033709
3386,0.000360605
3387,0.000263136
3388,0.000844879
3389,0.001583287
3390,0.000297265
3391,0.002338075
3392,0.000235641
3393,0.000256085
3394,0.003720208
3395,1.43E-05
3396,0.001063775
3397,0.000128117
3398,0.000147666
3399,2.41E-05
3400,0.000214191
3401,0.001736647
3402,0.000237986
3403,0.000273151
3404,0.000516681
3405,0.00025619
3406,0.000372265
3407,2.89E-05
3408,0.000200268
3409,5.28E-05
3410,0.00936558
3411,0.000123747
3412,0.000605647
3413,0.023473114
3414,0.003073267
3415,0.002007637
3416,0.000529893
3417,0.000295317
3418,0.000518498
3419,0.00346983
3420,0.001064524
3421,0.052795582
3422,0.03463466
3423,0.001864778
3424,0.003381578
3425,0.02106648
3426,0.000468751
3427,0.006843692
3428,6.18E-05
3429,0.00028036
3430,0.002845019
3431,0.0010395
3432,0.00068089
3433,0.004950927
3434,0.015462165
3435,0.000121276
3436,0.004339477
3437,0.001852344
3438,0.001837069
3439,0.004556043
3440,0.002343196
3441,0.001298488
3442,0.00135098
3443,3.36E-05
3444,0.000883473
3445,0.001110765
3446,0.001112582
3447,0.00563652
3448,0.003915075
3449,1.74E-05
3450,0.000112394
3451,7.63E-05
3452,0.000217467
3453,0.017163162
3454,0.000569303
3455,0.001694977
3456,0.000264248
3457,0.005958488
3458,0.003321938
3459,3.93E-05
3460,4.42E-05
3461,0.000168922
3462,0.013560803
3463,0.003017062
3464,4.59E-05
3465,0.011945678
3466,0.001339063
3467,0.006385479
3468,0.000128286
3469,0.000469979
3470,0.002847449
3471,0.014191676
3472,0.000209324
3473,0.010627308
3474,0.000908533
3475,0.000332768
3476,0.002313109
3477,6.51E-05
3478,0.060782079
3479,0.004390712
3480,0.000403659
3481,8.25E-05
3482,0.001312086
3483,0.039813937
3484,0.001198214
3485,0.002173868
3486,0.001173818
3487,0.00631269
3488,0.000214116
3489,0.000929654
3490,0.000324806
3491,0.003234716
3492,0.000536553
3493,0.002249026
3494,0.035813316
3495,0.005308481
3496,0.011905043
3497,5.11E-05
3498,0.006260882
3499,3.05E-05
3500,0.002115531
3501,0.006461123
3502,0.001103298
3503,0.003273507
3504,0.000352327
3505,0.000110125
3506,0.044133378
3507,0.01372101
3508,0.006379165
3509,0.010739424
3510,0.000884384
3511,0.001104122
3512,0.001773812
3513,0.000656621
3514,6.81E-05
3515,0.023470681
3516,0.000145516
3517,0.000445968
3518,0.002544847
3519,0.000463952
3520,0.000930002
3521,0.000113647
3522,0.000305488
3523,0.009807642
3524,9.60E-05
3525,0.000842508
3526,0.001557529
3527,0.000527721
3528,0.005952081
3529,0.013629945
3530,0.016799143
3531,0.002989997
3532,0.000254338
3533,0.008022893
3534,0.001025132
3535,0.009468034
3536,0.002393282
3537,0.001869447
3538,0.000331036
3539,0.004484585
3540,0.013175939
3541,0.069961307
3542,0.000673882
3543,0.001587333
3544,0.016032286
3545,0.001462093
3546,0.010049603
3547,3.68E-05
3548,0.001493331
3549,0.000614726
3550,0.002264007
3551,0.001541275
3552,0.000119398
3553,0.001229323
3554,0.00062614
3555,0.006896412
3556,0.000178252
3557,0.000907216
3558,0.000963743
3559,0.001667862
3560,0.000568456
3561,0.000841741
3562,0.000792101
3563,0.000368008
3564,0.075281894
3565,6.60E-05
3566,0.004436328
3567,0.004534258
3568,0.001530471
3569,4.69E-05
3570,8.95E-05
3571,0.00121879
3572,0.000547953
3573,0.000493917
3574,0.005529879
3575,0.005714123
3576,0.010789782
3577,0.000305821
3578,0.000232866
3579,0.000299056
3580,0.004186598
3581,0.000202481
3582,0.000784583
3583,1.34E-06
3584,0.015094326
3585,0.000684858
3586,0.000106146
3587,0.010750711
3588,0.005328181
3589,0.000109094
3590,0.000743529
3591,0.00384898
3592,0.000427007
3593,0.000280766
3594,0.000795143
3595,0.00043905
3596,0.000254317
3597,0.002616552
3598,0.001330467
3599,0.000717289
3600,7.53E-05
3601,0.000494543
3602,0.000565044
3603,0.000362684
3604,4.77E-05
3605,0.004494517
3606,0.001454517
3607,0.001952644
3608,0.000274194
3609,0.014481285
3610,0.000551201
3611,0.000116902
3612,0.000680143
3613,0.000248637
3614,0.02678586
3615,0.007830526
3616,9.36E-05
3617,0.000225003
3618,0.000512124
3619,0.000889057
3620,0.000145586
3621,0.000200385
3622,0.024628548
3623,0.001650207
3624,0.009080801
3625,0.000153085
3626,0.000833381
3627,0.001560816
3628,0.000347658
3629,0.000760891
3630,0.000256517
3631,0.00017734
3632,0.000218159
3633,0.001037475
3634,0.000270725
3635,8.78E-05
3636,0.00019003
3637,0.001232795
3638,0.014103396
3639,0.0001249
3640,0.000400868
3641,0.005282584
3642,0.000293431
3643,0.01137587
3644,0.002718836
3645,0.001488788
3646,5.56E-05
3647,0.00049793
3648,0.000835868
3649,0.001266044
3650,0.00143761
3651,2.38E-05
3652,0.000116791
3653,0.000521214
3654,0.000114972
3655,0.000371187
3656,0.004660576
3657,2.67E-05
3658,0.007553551
3659,0.009994938
3660,6.50E-05
3661,0.00454264
3662,0.01870654
3663,0.017143701
3664,0.00089677
3665,0.001499603
3666,0.010958648
3667,0.002905937
3668,0.001769663
3669,0.000179816
3670,0.002648215
3671,0.000297606
3672,0.000164189
3673,8.31E-05
3674,0.007858154
3675,0.001685554
3676,0.003974548
3677,0.000439279
3678,0.001565495
3679,0.003197572
3680,0.000473761
3681,0.007079181
3682,0.000228818
3683,0.000421698
3684,0.015661777
3685,0.000445594
3686,0.020997649
3687,0.015002874
3688,0.005752284
3689,0.001356809
3690,0.003967408
3691,0.001059714
3692,0.011450777
3693,0.000346595
3694,0.005385248
3695,0.001192567
3696,0.005802489
3697,0.000400012
3698,0.008113768
3699,0.001354686
3700,0.000724996
3701,0.011905567
3702,0.067201644
3703,0.011360643
3704,2.20E-05
3705,0.003915822
3706,0.0117354
3707,0.014277124
3708,0.000747722
3709,0.001260571
3710,0.008249417
3711,0.038278506
3712,0.005738843
3713,0.005172753
3714,0.000959758
3715,0.004151005
3716,0.000245348
3717,0.001429001
3718,0.000394247
3719,0.016707886
3720,0.017156024
3721,0.000424006
3722,0.001118356
3723,0.002005583
3724,0.004439473
3725,0.000871248
3726,0.001970763
3727,0.006162678
3728,0.001047516
3729,0.001650457
3730,0.013870286
3731,0.007927021
3732,0.005303008
3733,0.00879824
3734,0.013928141
3735,0.001391076
3736,0.018265618
3737,0.008452496
3738,0.00047651
3739,0.000290539
3740,0.000206651
3741,0.00676982
3742,0.0013978
3743,0.007897056
3744,0.009087314
3745,0.000151076
3746,0.000310001
3747,0.000877446
3748,0.001742518
3749,0.001033743
3750,0.001716782
3751,0.003570037
3752,0.002793776
3753,0.008698009
3754,0.001756921
3755,1.46E-05
3756,0.000110213
3757,0.000249795
3758,0.001047334
3759,0.023852271
3760,0.008664493
3761,0.000381153
3762,3.62E-05
3763,0.00027501
3764,0.000958535
3765,0.000151635
3766,0.000622451
3767,7.56E-05
3768,0.002605038
3769,0.000167085
3770,0.000365787
3771,0.00014698
3772,5.27E-05
3773,0.008811498
3774,0.002099158
3775,5.75E-05
3776,0.027275934
3777,0.017074424
3778,0.000871316
3779,0.000144757
3780,0.00092389
3781,0.004804355
3782,0.000301832
3783,0.000116991
3784,0.00020052
3785,0.000529102
3786,0.009818895
3787,0.000640956
3788,0.002464488
3789,0.001401075
3790,0.00327146
3791,0.000117445
3792,0.002156144
3793,3.70E-05
3794,0.000325934
3795,0.002831346
3796,2.24E-05
3797,0.013520664
3798,0.026308876
3799,9.99E-05
3800,0.000101087
3801,0.011442772
3802,0.000511882
3803,0.000819233
3804,0.00215906
3805,0.030891923
3806,9.19E-05
3807,0.000557373
3808,0.001427048
3809,0.019512657
3810,0.000648107
3811,7.67E-05
3812,0.000166381
3813,0.001128198
3814,0.000142114
3815,0.006382656
3816,9.02E-05
3817,0.07560255
3818,0.000219546
3819,0.000110666
3820,0.000295778
3821,4.45E-05
3822,0.003806499
3823,6.44E-05
3824,0.007632829
3825,0.001316559
3826,0.000131946
3827,0.000111821
3828,9.87E-05
3829,0.00044256
3830,0.003241966
3831,0.018390069
3832,3.37E-05
3833,0.000423596
3834,0.003691556
3835,0.0004993
3836,0.001400725
3837,0.009692537
3838,0.000296539
3839,0.000207858
3840,0.000107253
3841,0.000967275
3842,0.00238226
3843,0.005423278
3844,0.001146344
3845,0.000328589
3846,0.000275192
3847,0.000264545
3848,0.017394236
3849,5.73E-05
3850,0.001196196
3851,0.003150439
3852,0.000359599
3853,0.007369928
3854,0.003176948
3855,8.03E-05
3856,0.003207884
3857,0.000307626
3858,0.000403263
3859,0.001118543
3860,0.002181272
3861,7.05E-05
3862,0.009085878
3863,0.00333576
3864,0.000731909
3865,0.000794921
3866,0.000809922
3867,0.004466352
3868,0.000385823
3869,0.000180805
3870,7.50E-05
3871,0.004662754
3872,0.000553613
3873,0.001296119
3874,0.000617096
3875,0.024295136
3876,5.99E-05
3877,0.005693026
3878,0.000164474
3879,0.014593513
3880,0.001588055
3881,0.001252335
3882,0.001466495
3883,0.01083957
3884,0.000276016
3885,0.001142522
3886,0.000686964
3887,0.009058383
3888,0.000316903
3889,0.000249741
3890,0.002038954
3891,0.000282205
3892,0.037129838
3893,0.000843147
3894,0.003645115
3895,0.003161625
3896,0.025558803
3897,0.0973481
3898,0.008185964
3899,0.000161414
3900,0.001046846
3901,0.000220776
3902,0.012921632
3903,0.001128931
3904,0.003629046
3905,0.002601979
3906,0.002522437
3907,0.001083206
3908,0.000106187
3909,0.001127398
3910,0.009233545
3911,4.19E-05
3912,0.012238973
3913,0.000127817
3914,0.000445244
3915,8.51E-05
3916,0.005272688
3917,0.004287992
3918,1.58E-05
3919,0.00882323
3920,0.004823426
3921,3.95E-05
3922,0.000361579
3923,5.17E-05
3924,3.75E-05
3925,0.003726027
3926,0.002711917
3927,0.000885086
3928,0.001708088
3929,0.007806481
3930,0.002635076
3931,0.00029349
3932,0.000336415
3933,0.003490942
3934,0.000920662
3935,0.004738025
3936,0.000829856
3937,0.000144746
3938,0.000335717
3939,0.000360163
3940,0.001451913
3941,0.000752037
3942,0.000543337
3943,0.006332676
3944,0.000190445
3945,0.00053176
3946,0.000576142
3947,0.000104541
3948,0.000234488
3949,0.000710256
3950,0.005944463
3951,0.000164892
3952,0.006325591
3953,0.000469484
3954,0.000229711
3955,0.007085213
3956,0.001462115
3957,0.000188251
3958,7.32E-05
3959,0.040006258
3960,0.000258396
3961,0.007236827
3962,0.000132639
3963,7.33E-05
3964,0.009747392
3965,0.000141898
3966,0.019750002
3967,0.000196471
3968,0.000203683
3969,0.000127946
3970,0.002412635
3971,0.005717671
3972,0.003075383
3973,0.00149056
3974,0.079748407
3975,0.000169325
3976,0.001851346
3977,0.021422907
3978,0.000756243
3979,0.000840867
3980,9.78E-05
3981,0.001492953
3982,0.000144304
3983,0.000407777
3984,0.007152668
3985,0.003977677
3986,0.000784988
3987,0.005998529
3988,0.000395082
3989,0.000149998
3990,0.001592071
3991,0.000126166
3992,4.62E-05
3993,0.000592468
3994,0.000360933
3995,0.000129339
3996,0.003245348
3997,0.017605793
3998,3.82E-05
3999,0.001004632
4000,0.010701444
4001,6.12E-05
4002,0.001344844
4003,9.35E-05
4004,0.001310333
4005,0.000761276
4006,0.016770068
4007,0.000457779
4008,0.003163856
4009,0.002014983
4010,0.004301232
4011,0.033940568
4012,0.001466486
4013,0.000890256
4014,0.001726664
4015,0.002134332
4016,0.003077254
4017,0.000857303
4018,0.008527902
4019,2.94E-05
4020,3.33E-05
4021,0.000285235
4022,0.000103653
4023,0.000172345
4024,0.0012745
4025,0.001817154
4026,0.001135812
4027,0.015598437
4028,0.009540706
4029,0.0001198
4030,0.000290709
4031,7.70E-05
4032,0.000108995
4033,0.001039582
4034,0.017296196
4035,0.005304098
4036,0.001715936
4037,0.017951267
4038,0.000218191
4039,0.002537736
4040,0.000177497
4041,0.000577007
4042,0.001792554
4043,0.000838467
4044,0.000871513
4045,0.000593648
4046,0.000593501
4047,8.83E-05
4048,0.000263437
4049,0.002534367
4050,0.01339879
4051,7.40E-05
4052,0.001906658
4053,0.001198416
4054,0.00799908
4055,6.11E-05
4056,0.00141096
4057,0.00018138
4058,0.001579813
4059,0.009293059
4060,0.000813628
4061,0.000911184
4062,0.001774159
4063,0.000875983
4064,0.011738335
4065,0.000104837
4066,7.74E-05
4067,0.001182303
4068,0.000101817
4069,0.000342337
4070,0.001847532
4071,0.000256559
4072,0.006407457
4073,9.56E-05
4074,0.001357933
4075,0.003669603
4076,0.022435508
4077,0.004300173
4078,3.03E-05
4079,0.060641665
4080,0.000826773
4081,0.081394008
4082,0.001058838
4083,0.001754686
4084,0.001733353
4085,0.000453846
4086,0.005725976
4087,0.000985554
4088,0.000322105
4089,0.002537858
4090,0.000491913
4091,0.001451799
4092,0.000849813
4093,8.74E-05
4094,0.000250818
4095,3.52E-05
4096,0.003169827
4097,0.006691452
4098,0.005277835
4099,0.000151841
4100,0.001272591
4101,0.000245818
4102,0.001300622
4103,0.000411777
4104,0.000779119
4105,0.00112397
4106,0.000155367
4107,0.007736401
4108,0.001397194
4109,1.52E-05
4110,9.87E-05
4111,0.002002534
4112,0.002274786
4113,0.004475836
4114,0.000239883
4115,0.000118963
4116,0.000671895
4117,0.000114261
4118,0.002140777
4119,2.62E-05
4120,0.000703184
4121,0.000594423
4122,0.001764544
4123,0.028575392
4124,0.000302086
4125,0.00012129
4126,0.00099437
4127,1.17E-05
4128,4.68E-05
4129,0.015836387
4130,0.003426374
4131,0.035957081
4132,0.003325481
4133,0.00079456
4134,0.000535363
4135,0.003061932
4136,0.000706929
4137,0.000668139
4138,0.000587447
4139,4.20E-05
4140,0.007450506
4141,0.004029553
4142,2.59E-05
4143,0.000858499
4144,0.000252047
4145,9.11E-05
4146,0.000747058
4147,0.001066889
4148,0.001566585
4149,9.09E-05
4150,4.33E-05
4151,0.003956331
4152,0.001219207
4153,0.001301896
4154,0.036402258
4155,0.001617671
4156,0.000419627
4157,0.000748564
4158,0.000200064
4159,0.001306141
4160,0.004715195
4161,0.000188324
4162,0.000345692
4163,0.006159865
4164,0.000580072
4165,0.00138704
4166,0.000101207
4167,0.000125352
4168,0.001865508
4169,0.001203867
4170,0.000356324
4171,0.000116201
4172,0.000106744
4173,9.36E-05
4174,0.000274092
4175,0.014160279
4176,2.47E-05
4177,0.002967981
4178,0.000301235
4179,4.59E-05
4180,0.000170892
4181,0.003183837
4182,0.000298493
4183,0.000873095
4184,0.000217381
4185,0.000613784
4186,0.000968476
4187,0.000131178
4188,0.000100095
4189,0.000434099
4190,4.30E-05
4191,0.003157386
4192,0.048841592
4193,0.000635121
4194,3.05E-05
4195,0.001927068
4196,9.40E-05
4197,0.001725616
4198,0.029745011
4199,0.000141571
4200,0.000673176
4201,0.000507267
4202,0.000456371
4203,0.000462839
4204,0.001277094
4205,0.000801197
4206,0.000889295
4207,7.74E-05
4208,0.000279086
4209,8.78E-05
4210,0.000598357
4211,0.001646728
4212,0.000598694
4213,1.16E-05
4214,0.000205714
4215,7.75E-05
4216,0.000175729
4217,0.004344613
4218,0.000523152
4219,0.000631994
4220,0.000751891
4221,0.000502485
4222,0.000997372
4223,0.000168896
4224,0.001745972
4225,0.000422901
4226,4.42E-05
4227,6.37E-05
4228,0.000148655
4229,5.27E-05
4230,0.000239675
4231,0.000104306
4232,0.000187346
4233,0.000193928
4234,0.00360769
4235,0.000324454
4236,0.001062845
4237,4.38E-05
4238,0.000866288
4239,5.28E-05
4240,0.000843001
4241,0.003626061
4242,0.026935586
4243,0.001435627
4244,0.00113352
4245,0.002367577
4246,0.002989812
4247,0.001773908
4248,6.45E-05
4249,0.00030327
4250,3.01E-05
4251,5.35E-05
4252,0.00142092
4253,0.000657882
4254,0.000604605
4255,0.002726796
4256,2.86E-05
4257,7.72E-05
4258,0.005508721
4259,0.00096236
4260,0.000284505
4261,0.000221251
4262,0.000126606
4263,9.50E-05
4264,0.012062995
4265,0.000252143
4266,9.71E-05
4267,0.002059644
4268,7.71E-05
4269,4.33E-05
4270,0.010442147
4271,0.000999723
4272,0.003883331
4273,0.002455844
4274,0.000545834
4275,4.84E-05
4276,0.001012764
4277,0.00100815
4278,0.000120339
4279,0.001130903
4280,0.000782946
4281,0.000428699
4282,0.000942268
4283,4.84E-05
4284,0.020351964
4285,0.003834717
4286,0.000830842
4287,0.000417222
4288,0.162998101
4289,0.024888209
4290,0.032216304
4291,0.000278086
4292,0.000518904
4293,0.000567312
4294,0.000211862
4295,0.0175116
4296,0.00204539
4297,0.002137618
4298,0.002508247
4299,0.00082498
4300,0.004626255
4301,0.000524008
4302,0.017291514
4303,7.62E-05
4304,0.000871335
4305,0.002315097
4306,0.003927804
4307,0.005161508
4308,0.000961107
4309,0.000169409
4310,0.001291532
4311,0.000481927
4312,0.001730172
4313,0.00013494
4314,0.001211533
4315,0.003179397
4316,0.00338002
4317,0.007865566
4318,0.000674145
4319,0.000116918
4320,0.004222904
4321,0.006162399
4322,0.000921732
4323,0.000740121
4324,0.001741859
4325,0.008271825
4326,0.012498506
4327,0.004030836
4328,0.000116082
4329,0.007802813
4330,0.00189077
4331,0.003247231
4332,0.000193951
4333,0.003617078
4334,0.00353196
4335,0.001396972
4336,1.45E-05
4337,0.065144419
4338,5.39E-05
4339,0.002052033
4340,0.001389712
4341,0.000127611
4342,0.002477227
4343,0.001980471
4344,0.002363427
4345,3.80E-05
4346,0.003829897
4347,0.00030088
4348,0.001140293
4349,6.52E-05
4350,4.49E-05
4351,0.093232792
4352,0.000154869
4353,0.001149535
4354,5.48E-05
4355,9.79E-05
4356,4.57E-05
4357,0.000214543
4358,0.00480782
4359,0.000323535
4360,0.000212671
4361,0.000247114
4362,0.00520785
4363,3.31E-05
4364,7.13E-05
4365,0.012891698
4366,0.001543816
4367,0.005969848
4368,0.000667711
4369,0.000110169
4370,0.001946348
4371,0.000233954
4372,0.000677775
4373,7.27E-05
4374,0.00152579
4375,0.00110604
4376,0.000720804
4377,6.71E-05
4378,0.001199115
4379,0.000709691
4380,0.002263885
4381,0.000144704
4382,0.000281379
4383,4.27E-05
4384,0.000683189
4385,0.001029952
4386,0.000688518
4387,0.000144698
4388,0.000179372
4389,0.001684189
4390,0.000124628
4391,0.008852608
4392,0.000118167
4393,0.009216018
4394,0.001138528
4395,0.001329197
4396,0.000154536
4397,0.000671951
4398,0.000900674
4399,0.003126307
4400,0.006446547
4401,4.56E-05
4402,0.006741046
4403,0.000157691
4404,0.00107525
4405,0.002393282
4406,0.000300077
4407,0.000226515
4408,0.01467752
4409,0.000100936
4410,0.002185752
4411,0.050318542
4412,8.27E-05
4413,0.002630175
4414,0.001359433
4415,0.00038528
4416,0.000276562
4417,0.000760855
4418,0.000431147
4419,0.000101161
4420,0.018209039
4421,4.09E-05
4422,6.99E-05
4423,0.002367677
4424,0.000167572
4425,0.000220469
4426,0.000475309
4427,0.000154333
4428,0.000738694
4429,0.001565085
4430,0.004911611
4431,0.000298113
4432,0.001938777
4433,0.000419385
4434,0.005676166
4435,7.79E-05
4436,0.010052222
4437,0.000992585
4438,0.0021101
4439,0.000406724
4440,0.002052442
4441,9.59E-05
4442,0.002743606
4443,0.000215106
4444,0.00098109
4445,0.003469008
4446,0.000322761
4447,0.004931906
4448,0.001304508
4449,0.000223572
4450,0.012184097
4451,0.000445536
4452,0.000127033
4453,0.000224877
4454,0.00906858
4455,0.000912515
4456,0.001407165
4457,0.000605667
4458,0.000347858
4459,0.000969292
4460,0.00349471
4461,0.008488555
4462,0.001032514
4463,0.002302401
4464,0.001087447
4465,7.73E-05
4466,0.000481745
4467,0.017762086
4468,0.001119464
4469,0.000350659
4470,0.009584397
4471,0.005080005
4472,0.00140029
4473,0.000356971
4474,0.000945582
4475,0.000104786
4476,0.001741549
4477,0.019588391
4478,0.003578489
4479,0.006991019
4480,0.003460986
4481,0.000640887
4482,0.005088031
4483,0.007085845
4484,0.005090488
4485,0.00395854
4486,0.000356918
4487,0.002830941
4488,0.001337585
4489,0.004860256
4490,0.001543083
4491,0.006806452
4492,0.000174532
4493,0.000519424
4494,0.000237382
4495,0.005367261
4496,0.000276632
4497,7.97E-05
4498,0.000693564
4499,0.000638428
4500,0.003274392
4501,0.002492538
4502,0.008440064
4503,0.000634828
4504,0.009319643
4505,0.002273802
4506,0.000466874
4507,0.00291929
4508,0.004289645
4509,0.000773292
4510,0.024463442
4511,0.010368139
4512,0.002393701
4513,0.00031702
4514,0.004535631
4515,0.002757895
4516,0.000428149
4517,2.90E-05
4518,0.000489597
4519,0.000143628
4520,7.63E-05
4521,0.000103744
4522,0.004019469
4523,0.001030021
4524,0.000220383
4525,0.000769082
4526,0.01798182
4527,0.008072696
4528,0.000440536
4529,0.000291523
4530,0.000124742
4531,2.51E-05
4532,0.000484276
4533,0.000977625
4534,0.002951433
4535,0.002821655
4536,0.0145746
4537,0.000537865
4538,0.004274781
4539,0.001769663
4540,0.001425706
4541,0.00134492
4542,3.29E-05
4543,0.007611839
4544,0.00047363
4545,0.010540311
4546,0.000131315
4547,0.000550499
4548,0.001905714
4549,0.000281206
4550,0.000627647
4551,7.05E-05
4552,0.003951352
4553,0.011238648
4554,0.001187324
4555,3.08E-05
4556,3.63E-05
4557,0.001614729
4558,0.032387481
4559,0.004000932
4560,0.004119618
4561,0.003862176
4562,0.000473941
4563,0.000669328
4564,0.002377026
4565,0.01344597
4566,0.005234632
4567,0.000228924
4568,0.003444085
4569,0.000261226
4570,0.002469829
4571,0.000260231
4572,0.001651549
4573,0.000267773
4574,0.003582839
4575,0.000400443
4576,0.001932329
4577,0.006582541
4578,0.000684627
4579,7.76E-05
4580,0.003080477
4581,0.005805529
4582,0.000343692
4583,0.000654196
4584,0.000793676
4585,0.001469155
4586,0.000120839
4587,0.002012158
4588,0.023658192
4589,0.000355093
4590,0.007570271
4591,0.002512666
4592,0.010425501
4593,0.00025177
4594,0.000249704
4595,0.001787146
4596,0.000951474
4597,0.011392398
4598,0.005864891
4599,4.81E-05
4600,0.006560964
4601,0.000427734
4602,7.09E-05
4603,0.000310303
4604,0.005397778
4605,0.000202418
4606,0.004412786
4607,0.000405552
4608,7.10E-05
4609,0.00027043
4610,0.006324432
4611,4.24E-05
4612,0.002156843
4613,0.002926865
4614,0.007556663
4615,0.000762542
4616,0.020369032
4617,0.011859456
4618,0.00071762
4619,0.000177912
4620,0.000676651
4621,0.002969254
4622,0.065415955
4623,0.010488508
4624,0.000104145
4625,0.008430487
4626,0.000291711
4627,0.027907251
4628,0.007848389
4629,0.001166956
4630,0.00023211
4631,0.00070412
4632,0.003375063
4633,0.097790754
4634,0.001997774
4635,0.002333595
4636,0.000124929
4637,0.016925626
4638,4.28E-05
4639,0.000157508
4640,7.40E-05
4641,9.17E-05
4642,0.009633671
4643,0.024335329
4644,0.005783868
4645,0.00967884
4646,0.02263398
4647,2.43E-05
4648,0.088995046
4649,0.000182876
4650,0.000205662
4651,0.000352327
4652,0.000958444
4653,0.001021819
4654,0.001093512
4655,0.002571299
4656,0.012034603
4657,0.003360615
4658,0.004074622
4659,0.000156762
4660,0.000323325
4661,0.001874794
4662,0.03598822
4663,6.77E-05
4664,0.000203535
4665,0.002970244
4666,0.000590778
4667,8.74E-05
4668,0.000409054
4669,0.000617723
4670,0.008108073
4671,0.000325378
4672,0.000335641
4673,0.007956004
4674,0.022496695
4675,0.000405068
4676,0.011803955
4677,0.056071414
4678,0.000346156
4679,0.000212426
4680,0.011203865
4681,0.00022219
4682,0.000502035
4683,8.68E-05
4684,0.000134918
4685,0.00161483
4686,0.020758413
4687,0.000738614
4688,0.000309085
4689,0.000256254
4690,0.000483532
4691,5.62E-05
4692,0.001181722
4693,4.47E-05
4694,3.91E-05
4695,0.000174988
4696,4.97E-05
4697,0.000187136
4698,0.003147724
4699,2.36E-05
4700,0.000301317
4701,0.006138144
4702,0.000136879
4703,0.00012298
4704,0.001010926
4705,0.00295059
4706,0.016807834
4707,0.000177319
4708,0.006975758
4709,0.000235789
4710,0.001083268
4711,0.001397757
4712,0.000258338
4713,0.000167357
4714,0.001229723
4715,0.001227167
4716,0.049310358
4717,0.000130443
4718,0.011689675
4719,0.000558626
4720,0.000674031
4721,0.003060364
4722,0.001602371
4723,3.52E-05
4724,0.001516081
4725,0.002677801
4726,0.000164015
4727,0.000950786
4728,0.006096262
4729,0.002474155
4730,0.001701035
4731,0.003726195
4732,8.82E-05
4733,0.010864401
4734,0.006476476
4735,0.002598217
4736,0.000115599
4737,5.88E-06
4738,0.002357933
4739,0.000156984
4740,3.80E-06
4741,0.002436571
4742,0.013798741
4743,0.012508133
4744,0.000256968
4745,0.001833108
4746,0.028690352
4747,0.000630507
4748,5.42E-05
4749,0.000158509
